Year,Make,Model,Vehicle class,Engine Capacity (cm3),Fuel Type,City (F) (L/100 km),Highway (F) (L/100 km),Combined (F) (L/100 km),Price (euros)
2021,Audi,RS 6 Avant quattro,Station wagon: Mid-size,4000.0,PG,16.1,10.7,13.7,0
2021,Audi,RS 7 Sportback quattro,Mid-size,4000.0,PG,16.0,10.5,13.5,0
2021,Audi,RS Q8 quattro,Sport utility vehicle: Standard,4000.0,PG,18.0,12.3,15.4,0
2021,Audi,S4 Sedan quattro,Compact,3000.0,PG,11.5,8.5,10.1,0
2021,Audi,S5 Cabriolet quattro,Subcompact,3000.0,PG,11.7,8.9,10.5,0
2021,Audi,S5 Coupe quattro,Subcompact,3000.0,PG,11.5,8.5,10.1,0
2021,Audi,S5 Sportback quattro,Mid-size,3000.0,PG,11.5,8.5,10.1,0
2021,Audi,S6 Sedan quattro,Mid-size,2900.0,PG,12.9,8.5,10.9,0
2021,Audi,S7 Sportback quattro,Mid-size,2900.0,PG,12.9,8.5,10.9,0
2021,Audi,S8 Sedan quattro,Full-size,4000.0,PG,17.6,10.7,14.5,0
2021,Audi,SQ5 quattro,Sport utility vehicle: Small,3000.0,PG,13.1,9.9,11.6,0
2021,Audi,SQ5 Sportback quattro,Sport utility vehicle: Small,3000.0,PG,13.1,9.9,11.6,0
2021,Audi,SQ7 quattro,Sport utility vehicle: Standard,4000.0,PG,16.0,11.4,13.9,0
2021,Audi,SQ8 quattro,Sport utility vehicle: Standard,4000.0,PG,16.0,11.4,13.9,0
2021,Audi,TT Coupe 45 TFSI quattro,Subcompact,2000.0,G,10.4,7.8,9.2,0
2021,Audi,TT Roadster 45 TFSI quattro,Two-seater,2000.0,G,10.4,7.8,9.2,0
2021,Audi,TT RS Coupe quattro,Subcompact,2500.0,PG,11.6,8.0,10.0,0
2021,Audi,TTS Coupe quattro,Subcompact,2000.0,PG,10.4,8.2,9.4,0
2021,Bentley,Bentayga,Sport utility vehicle: Standard,4000.0,PG,15.8,9.9,13.2,0
2021,Bentley,Bentayga,Sport utility vehicle: Standard,6000.0,PG,19.0,13.0,16.3,0
2021,Bentley,Continental GT,Subcompact,4000.0,PG,15.0,9.0,12.3,0
2021,Bentley,Continental GT,Subcompact,6000.0,PG,19.0,11.6,15.7,0
2021,Bentley,Continental GT Convertible,Minicompact,4000.0,PG,15.0,9.0,12.3,0
2021,Bentley,Continental GT Convertible,Minicompact,6000.0,PG,19.2,12.2,16.0,0
2021,Bentley,Flying Spur,Mid-size,4000.0,PG,15.5,11.6,13.7,0
2021,Bentley,Flying Spur,Mid-size,6000.0,PG,19.2,12.2,16.0,0
2021,BMW,228i xDrive Gran Coupe,Compact,2000.0,PG,10.2,7.2,8.8,0
2021,BMW,230i xDrive Cabriolet,Subcompact,2000.0,PG,11.2,7.7,9.6,0
2021,BMW,230i xDrive Coupe,Subcompact,2000.0,PG,11.2,7.7,9.6,0
2021,BMW,330i xDrive Sedan,Compact,2000.0,PG,9.5,6.9,8.3,0
2021,BMW,430i xDrive Coupe,Subcompact,2000.0,PG,10.0,7.1,8.7,0
2021,BMW,530i xDrive Sedan,Mid-size,2000.0,PG,10.1,7.5,8.9,0
2021,BMW,540i xDrive Sedan,Full-size,3000.0,PG,10.3,7.6,9.1,0
2021,BMW,750i xDrive Sedan,Full-size,4400.0,PG,14.0,9.7,12.0,0
2021,BMW,750Li xDrive Sedan,Full-size,4400.0,PG,14.0,9.7,12.0,0
2021,BMW,Alpina B7 xDrive,Full-size,4400.0,PG,14.0,9.7,12.0,0
2021,BMW,Alpina XB7,Sport utility vehicle: Standard,4400.0,PG,15.7,11.5,13.8,0
2021,BMW,M2 Competition,Subcompact,3000.0,PG,14.3,10.4,12.6,0
2021,BMW,M2 Competition,Subcompact,3000.0,PG,13.4,9.6,11.7,0
2021,BMW,M235i xDrive Gran Coupe,Compact,2000.0,PG,10.4,7.7,9.2,0
2021,BMW,M240i xDrive Cabriolet,Subcompact,3000.0,PG,11.3,7.9,9.8,0
2021,BMW,M240i xDrive Coupe,Subcompact,3000.0,PG,11.3,7.9,9.8,0
2021,BMW,M340i xDrive Sedan,Compact,3000.0,PG,10.5,7.7,9.2,0
2021,BMW,M440i xDrive Coupe,Subcompact,3000.0,PG,10.5,7.7,9.2,0
2021,BMW,M5 Sedan,Mid-size,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M5 Competition,Mid-size,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M550i xDrive Sedan,Mid-size,4400.0,PG,13.5,9.5,11.7,0
2021,BMW,M760i xDrive Sedan,Full-size,6600.0,PG,17.8,11.9,15.1,0
2021,BMW,M8 Cabriolet,Subcompact,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M8 Cabriolet Competition,Subcompact,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M8 Coupe,Subcompact,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M8 Coupe Competition,Subcompact,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M8 Gran Coupe,Mid-size,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M8 Gran Coupe Competition,Mid-size,4400.0,PG,16.0,11.0,13.8,0
2021,BMW,M850i xDrive Cabriolet,Subcompact,4400.0,PG,14.0,9.7,12.0,0
2021,BMW,M850i xDrive Coupe,Subcompact,4400.0,PG,13.5,9.5,11.7,0
2021,BMW,M850i xDrive Gran Coupe,Mid-size,4400.0,PG,14.0,9.7,12.0,0
2021,BMW,X1 xDrive28i,Sport utility vehicle: Small,2000.0,PG,10.3,7.7,9.1,0
2021,BMW,X2 xDrive28i,Sport utility vehicle: Small,2000.0,PG,9.8,7.5,8.8,0
2021,BMW,X2 M35i,Sport utility vehicle: Small,2000.0,PG,10.0,7.7,8.9,0
2021,BMW,X3 xDrive30i,Sport utility vehicle: Small,2000.0,PG,10.2,8.2,9.3,0
2021,BMW,X3 M,Sport utility vehicle: Small,3000.0,PG,16.6,12.1,14.6,0
2021,BMW,X3 M Competition,Sport utility vehicle: Small,3000.0,PG,16.6,12.1,14.6,0
2021,BMW,X3 M40i,Sport utility vehicle: Small,3000.0,PG,11.3,8.7,10.1,0
2021,BMW,X4 xDrive30i,Sport utility vehicle: Small,2000.0,PG,10.2,8.2,9.3,0
2021,BMW,X4 M,Sport utility vehicle: Small,3000.0,PG,16.6,12.1,14.6,0
2021,BMW,X4 M Competition,Sport utility vehicle: Small,3000.0,PG,16.6,12.1,14.6,0
2021,BMW,X4 M40i,Sport utility vehicle: Small,3000.0,PG,11.3,8.7,10.1,0
2021,BMW,X5 xDrive40i,Sport utility vehicle: Standard,3000.0,PG,11.4,9.2,10.4,0
2021,BMW,X5 M,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2021,BMW,X5 M Competition,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2021,BMW,X5 M50i,Sport utility vehicle: Standard,4400.0,PG,14.4,10.6,12.7,0
2021,BMW,X6 xDrive40i,Sport utility vehicle: Standard,3000.0,PG,11.4,9.2,10.4,0
2021,BMW,X6 M,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2021,BMW,X6 M Competition,Sport utility vehicle: Standard,4400.0,PG,17.9,13.0,15.7,0
2021,BMW,X6 M50i,Sport utility vehicle: Standard,4400.0,PG,14.4,10.6,12.7,0
2021,BMW,X7 xDrive40i,Sport utility vehicle: Standard,3000.0,PG,12.1,9.8,11.1,0
2021,BMW,X7 M50i,Sport utility vehicle: Standard,4400.0,PG,15.7,11.5,13.8,0
2021,BMW,Z4 sDrive30i,Two-seater,2000.0,PG,9.4,7.3,8.4,0
2021,BMW,Z4 M40i,Two-seater,3000.0,PG,10.7,8.0,9.5,0
2021,Bugatti,Chiron,Two-seater,8000.0,PG,26.8,16.6,22.2,0
2021,Bugatti,Chiron Pur Sport,Two-seater,8000.0,PG,30.3,20.9,26.1,0
2021,Buick,Enclave,Sport utility vehicle: Standard,3600.0,G,13.0,9.1,11.2,0
2021,Buick,Enclave AWD,Sport utility vehicle: Standard,3600.0,G,13.6,9.6,11.8,0
2021,Buick,Encore,Sport utility vehicle: Small,1400.0,G,9.4,7.8,8.7,0
2021,Buick,Encore (SIDI),Sport utility vehicle: Small,1400.0,G,9.7,7.3,8.6,0
2021,Buick,Encore AWD,Sport utility vehicle: Small,1400.0,G,10.0,8.0,9.1,0
2021,Buick,Encore AWD (SIDI),Sport utility vehicle: Small,1400.0,G,10.2,7.7,9.1,0
2021,Buick,Encore GX,Sport utility vehicle: Small,1200.0,G,8.4,7.5,8.0,0
2021,Buick,Encore GX AWD,Sport utility vehicle: Small,1300.0,G,9.0,8.0,8.5,0
2021,Buick,Envision,Sport utility vehicle: Small,2000.0,G,10.0,7.6,8.9,0
2021,Buick,Envision AWD,Sport utility vehicle: Small,2000.0,G,10.5,8.2,9.5,0
2021,Cadillac,CT4,Compact,2000.0,PG,10.1,6.8,8.7,0
2021,Cadillac,CT4,Compact,2700.0,PG,11.0,7.6,9.5,0
2021,Cadillac,CT4 AWD,Compact,2000.0,PG,10.4,7.4,9.1,0
2021,Cadillac,CT4 AWD,Compact,2700.0,PG,11.4,8.2,9.9,0
2021,Cadillac,CT4-V,Compact,2700.0,PG,11.5,8.2,10.0,0
2021,Cadillac,CT4-V AWD,Compact,2700.0,PG,11.7,8.4,10.2,0
2021,Cadillac,CT5,Mid-size,2000.0,PG,10.4,7.3,9.0,0
2021,Cadillac,CT5,Mid-size,3000.0,PG,12.3,8.5,10.6,0
2021,Cadillac,CT5 AWD,Mid-size,2000.0,PG,11.0,7.7,9.5,0
2021,Cadillac,CT5 AWD,Mid-size,3000.0,PG,12.7,9.1,11.1,0
2021,Cadillac,CT5-V,Mid-size,3000.0,PG,12.7,8.7,10.9,0
2021,Cadillac,CT5-V AWD,Mid-size,3000.0,PG,12.7,9.1,11.1,0
2021,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,3000.0,D,12.0,8.9,10.6,0
2021,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,6200.0,PG,16.8,12.4,14.8,0
2021,Cadillac,Escalade 4WD (Without Stop-Start),Sport utility vehicle: Standard,6200.0,PG,17.5,12.6,15.3,0
2021,Cadillac,XT4,Sport utility vehicle: Small,2000.0,PG,9.9,7.8,8.9,0
2021,Cadillac,XT4 AWD,Sport utility vehicle: Small,2000.0,PG,10.9,8.2,9.7,0
2021,Cadillac,XT5,Sport utility vehicle: Small,2000.0,PG,10.7,8.0,9.5,0
2021,Cadillac,XT5 AWD,Sport utility vehicle: Small,2000.0,PG,11.2,8.7,10.1,0
2021,Cadillac,XT5 AWD,Sport utility vehicle: Small,3600.0,G,12.9,9.2,11.2,0
2021,Cadillac,XT6 AWD,Sport utility vehicle: Small,2000.0,PG,11.2,9.0,10.2,0
2021,Cadillac,XT6 AWD,Sport utility vehicle: Small,3600.0,G,13.1,9.5,11.5,0
2021,Chevrolet,Blazer,Sport utility vehicle: Small,2000.0,G,10.6,8.0,9.4,0
2021,Chevrolet,Blazer,Sport utility vehicle: Small,2500.0,G,11.3,8.9,10.2,0
2021,Chevrolet,Blazer,Sport utility vehicle: Small,3600.0,G,12.0,8.7,10.5,0
2021,Chevrolet,Blazer AWD,Sport utility vehicle: Small,2000.0,G,10.6,8.7,9.7,0
2021,Chevrolet,Blazer AWD,Sport utility vehicle: Small,3600.0,G,12.5,9.0,10.9,0
2021,Chevrolet,Camaro,Subcompact,2000.0,PG,10.9,7.8,9.5,0
2021,Chevrolet,Camaro,Subcompact,2000.0,PG,12.6,8.0,10.5,0
2021,Chevrolet,Camaro,Subcompact,3600.0,G,12.8,8.1,10.7,0
2021,Chevrolet,Camaro,Subcompact,3600.0,G,14.4,9.0,12.0,0
2021,Chevrolet,Camaro SS,Subcompact,6200.0,PG,14.6,8.9,12.0,0
2021,Chevrolet,Camaro SS,Subcompact,6200.0,PG,14.9,9.9,12.6,0
2021,Chevrolet,Camaro ZL1,Subcompact,6200.0,PG,18.3,11.2,15.1,0
2021,Chevrolet,Camaro ZL1,Subcompact,6200.0,PG,17.2,12.0,14.8,0
2021,Chevrolet,Colorado,Pickup truck: Small,2500.0,G,12.2,9.4,10.9,0
2021,Chevrolet,Colorado,Pickup truck: Small,2800.0,D,11.8,7.9,10.1,0
2021,Chevrolet,Colorado,Pickup truck: Small,3600.0,G,12.9,9.3,11.3,0
2021,Chevrolet,Colorado 4WD,Pickup truck: Small,2500.0,G,12.7,9.9,11.4,0
2021,Chevrolet,Colorado 4WD,Pickup truck: Small,2800.0,D,12.2,8.4,10.5,0
2021,Chevrolet,Colorado 4WD,Pickup truck: Small,3600.0,G,14.0,9.9,12.1,0
2021,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2800.0,D,13.3,10.6,12.1,0
2021,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3600.0,G,15.0,13.0,14.1,0
2021,Chevrolet,Corvette,Two-seater,6200.0,PG,15.4,8.7,12.4,0
2021,Chevrolet,Equinox,Sport utility vehicle: Small,1500.0,G,8.9,7.7,8.4,0
2021,Chevrolet,Equinox AWD,Sport utility vehicle: Small,1500.0,G,9.4,8.0,8.8,0
2021,Chevrolet,Malibu,Mid-size,1500.0,G,8.2,6.6,7.5,0
2021,Chevrolet,Malibu,Mid-size,2000.0,PG,10.7,7.1,9.1,0
2021,Chevrolet,Silverado,Pickup truck: Standard,2700.0,G,11.9,10.3,11.2,0
2021,Chevrolet,Silverado Custom/WT,Pickup truck: Standard,2700.0,G,11.9,10.3,11.2,0
2021,Chevrolet,Silverado,Pickup truck: Standard,3000.0,D,10.2,7.2,8.8,0
2021,Chevrolet,Silverado,Pickup truck: Standard,4300.0,G,15.1,11.5,13.5,0
2021,Chevrolet,Silverado,Pickup truck: Standard,5300.0,G,15.8,11.4,13.8,0
2021,Chevrolet,Silverado (Without AFM),Pickup truck: Standard,5300.0,G,16.7,11.4,14.3,0
2021,Chevrolet,Silverado FFV,Pickup truck: Standard,5300.0,G,16.2,12.3,14.5,0
2021,Chevrolet,Silverado FFV,Pickup truck: Standard,5300.0,ET,21.5,16.0,19.0,0
2021,Chevrolet,Silverado,Pickup truck: Standard,5300.0,G,13.9,10.1,12.2,0
2021,Chevrolet,Silverado (Without DFM),Pickup truck: Standard,5300.0,G,15.9,10.8,13.6,0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,2700.0,G,12.5,10.8,11.7,0
2021,Chevrolet,Silverado 4WD Custom/WT,Pickup truck: Standard,2700.0,G,12.5,10.8,11.7,0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,3000.0,D,10.6,9.2,10.0,0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,4300.0,G,15.8,11.9,14.0,0
2021,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,4300.0,G,16.3,13.0,14.8,0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,5300.0,G,16.0,11.8,14.1,0
2021,Chevrolet,Silverado 4WD (Without AFM),Pickup truck: Standard,5300.0,G,17.3,11.8,14.8,0
2021,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5300.0,G,16.5,12.8,14.8,0
2021,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5300.0,ET,22.0,16.4,19.5,0
2021,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,5300.0,G,16.5,13.1,15.0,0
2021,Chevrolet,Silverado 4WD Trail Boss (Without AFM),Pickup truck: Standard,5300.0,G,17.8,13.2,15.7,0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,5300.0,G,14.4,10.6,12.7,0
2021,Chevrolet,Silverado 4WD (Without DFM),Pickup truck: Standard,5300.0,G,16.8,11.4,14.4,0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,5300.0,G,14.3,10.7,12.7,0
2021,Chevrolet,Silverado 4WD (Without Stop-Start),Pickup truck: Standard,5300.0,G,15.3,11.0,13.3,0
2021,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,5300.0,G,14.7,11.2,13.1,0
2021,Chevrolet,Silverado 4WD Trail Boss (Without Stop-Start),Pickup truck: Standard,5300.0,G,15.6,11.4,13.7,0
2021,Chevrolet,Silverado 4WD,Pickup truck: Standard,6200.0,PG,14.7,11.0,13.1,0
2021,Chevrolet,Silverado 4WD (Without Stop-Start),Pickup truck: Standard,6200.0,PG,15.6,11.6,13.8,0
2021,Chevrolet,Silverado 4WD Trail Boss,Pickup truck: Standard,6200.0,PG,15.7,12.4,14.2,0
2021,Chevrolet,Silverado 4WD Trail Boss (Without Stop-Start),Pickup truck: Standard,6200.0,PG,16.8,12.7,15.0,0
2021,Chevrolet,Spark,Subcompact,1400.0,G,7.7,6.2,7.0,0
2021,Chevrolet,Spark,Subcompact,1400.0,G,8.0,6.2,7.2,0
2021,Chevrolet,Suburban,Sport utility vehicle: Standard,3000.0,D,11.3,8.6,10.1,0
2021,Chevrolet,Suburban,Sport utility vehicle: Standard,5300.0,G,14.3,11.8,13.2,0
2021,Chevrolet,Suburban (Without Stop-Start),Sport utility vehicle: Standard,5300.0,G,15.3,12.0,13.8,0
2021,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,3000.0,D,12.0,8.9,10.6,0
2021,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5300.0,G,15.3,12.4,14.0,0
2021,Chevrolet,Suburban 4WD (Without Stop-Start),Sport utility vehicle: Standard,5300.0,G,16.0,12.6,14.5,0
2021,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,6200.0,PG,16.8,12.4,14.8,0
2021,Chevrolet,Suburban 4WD (Without Stop-Start),Sport utility vehicle: Standard,6200.0,PG,17.5,12.6,15.3,0
2021,Chevrolet,Tahoe,Sport utility vehicle: Standard,3000.0,D,11.0,8.4,9.8,0
2021,Chevrolet,Tahoe,Sport utility vehicle: Standard,5300.0,G,14.3,11.8,13.2,0
2021,Chevrolet,Tahoe (Without Stop-Start),Sport utility vehicle: Standard,5300.0,G,15.3,12.0,13.8,0
2021,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,3000.0,D,12.0,8.9,10.6,0
2021,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,5300.0,G,14.8,11.8,13.5,0
2021,Chevrolet,Tahoe 4WD (Without Stop-Start),Sport utility vehicle: Standard,5300.0,G,15.5,12.0,13.9,0
2021,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,6200.0,PG,16.8,12.4,14.8,0
2021,Chevrolet,Tahoe 4WD (Without Stop-Start),Sport utility vehicle: Standard,6200.0,PG,17.5,12.6,15.3,0
2021,Chevrolet,Trailblazer,Sport utility vehicle: Small,1200.0,G,8.4,7.5,8.0,0
2021,Chevrolet,Trailblazer,Sport utility vehicle: Small,1300.0,G,8.0,7.2,7.6,0
2021,Chevrolet,Trailblazer AWD,Sport utility vehicle: Small,1300.0,G,8.9,7.8,8.4,0
2021,Chevrolet,Traverse,Sport utility vehicle: Standard,3600.0,G,13.0,8.8,11.1,0
2021,Chevrolet,Traverse AWD,Sport utility vehicle: Standard,3600.0,G,13.6,9.6,11.8,0
2021,Chevrolet,Trax,Sport utility vehicle: Small,1400.0,G,9.1,7.6,8.4,0
2021,Chevrolet,Trax (SIDI),Sport utility vehicle: Small,1400.0,G,9.7,7.3,8.6,0
2021,Chevrolet,Trax 4WD,Sport utility vehicle: Small,1400.0,G,10.0,8.0,9.1,0
2021,Chevrolet,Trax 4WD (SIDI),Sport utility vehicle: Small,1400.0,G,10.2,7.7,9.1,0
2021,Chrysler,300,Full-size,3600.0,G,12.4,7.8,10.3,0
2021,Chrysler,300,Full-size,5700.0,G,14.7,9.4,12.3,0
2021,Chrysler,300 AWD,Full-size,3600.0,G,12.8,8.7,11.0,0
2021,Chrysler,Grand Caravan,Minivan,3600.0,G,12.4,8.4,10.6,0
2021,Chrysler,Pacifica,Minivan,3600.0,G,12.4,8.4,10.6,0
2021,Chrysler,Pacifica AWD,Minivan,3600.0,G,14.1,9.4,12.0,0
2021,Dodge,Challenger,Mid-size,3600.0,G,12.4,7.8,10.3,0
2021,Dodge,Challenger (MDS),Mid-size,5700.0,G,14.7,9.4,12.3,0
2021,Dodge,Challenger,Mid-size,5700.0,PG,15.6,10.1,13.1,0
2021,Dodge,Challenger (MDS),Mid-size,6400.0,PG,15.9,9.6,13.1,0
2021,Dodge,Challenger,Mid-size,6400.0,PG,16.7,10.4,13.9,0
2021,Dodge,Challenger AWD,Mid-size,3600.0,G,12.8,8.7,11.0,0
2021,Dodge,Challenger Widebody (MDS),Mid-size,6400.0,PG,15.9,9.6,13.1,0
2021,Dodge,Challenger Widebody,Mid-size,6400.0,PG,16.7,10.4,13.9,0
2021,Dodge,Challenger SRT Hellcat,Mid-size,6200.0,PG,17.6,10.7,14.5,0
2021,Dodge,Challenger SRT Hellcat,Mid-size,6200.0,PG,18.1,11.4,15.1,0
2021,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6200.0,PG,18.6,11.3,15.3,0
2021,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6200.0,PG,18.1,11.4,15.1,0
2021,Dodge,Charger,Full-size,3600.0,G,12.4,7.8,10.3,0
2021,Dodge,Charger (MDS),Full-size,5700.0,G,14.7,9.4,12.3,0
2021,Dodge,Charger (MDS),Full-size,6400.0,PG,15.9,9.6,13.1,0
2021,Dodge,Charger AWD,Full-size,3600.0,G,12.8,8.7,11.0,0
2021,Dodge,Charger Widebody (MDS),Full-size,6400.0,PG,15.9,9.6,13.1,0
2021,Dodge,Charger SRT Hellcat Widebody,Full-size,6200.0,PG,19.0,11.5,15.6,0
2021,Dodge,Durango AWD,Sport utility vehicle: Standard,3600.0,G,12.7,9.6,11.3,0
2021,Dodge,Durango AWD,Sport utility vehicle: Standard,5700.0,G,16.7,10.9,14.1,0
2021,Dodge,Durango AWD SRT,Sport utility vehicle: Standard,6400.0,PG,18.3,12.2,15.6,0
2021,Dodge,Durango AWD SRT Hellcat,Sport utility vehicle: Standard,6200.0,PG,20.5,13.8,17.4,0
2021,FIAT,500X AWD,Sport utility vehicle: Small,1300.0,G,10.0,7.9,9.1,0
2021,Ford,Bronco 4WD,Sport utility vehicle: Small,2300.0,G,11.7,10.7,11.2,35000
2021,Ford,Bronco 4WD,Sport utility vehicle: Small,2300.0,G,11.6,10.9,11.3,35000
2021,Ford,Bronco 4WD,Sport utility vehicle: Small,2700.0,G,12.8,11.6,12.2,35000
2021,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2300.0,G,13.5,13.7,13.6,0
2021,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2300.0,G,14.7,13.3,14.1,0
2021,Ford,Bronco Badlands 4WD,Sport utility vehicle: Small,2700.0,G,13.7,13.1,13.4,0
2021,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2300.0,G,13.1,13.1,13.1,0
2021,Ford,Bronco Black Diamond 4WD,Sport utility vehicle: Small,2300.0,G,13.8,12.4,13.2,0
2021,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2300.0,G,13.1,13.1,13.1,0
2021,Ford,Bronco Sasquatch 4WD,Sport utility vehicle: Small,2700.0,G,14.0,13.9,13.9,0
2021,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,1500.0,G,9.3,8.3,8.9,0
2021,Ford,Bronco Sport 4WD,Sport utility vehicle: Small,2000.0,G,11.1,8.9,10.1,0
2021,Ford,EcoSport,Sport utility vehicle: Small,1000.0,G,8.6,8.1,8.4,0
2021,Ford,EcoSport AWD,Sport utility vehicle: Small,2000.0,G,10.2,8.0,9.2,0
2021,Ford,Edge,Sport utility vehicle: Small,2000.0,G,11.2,8.1,9.8,0
2021,Ford,Edge AWD,Sport utility vehicle: Small,2000.0,G,11.5,8.3,10.0,0
2021,Ford,Edge AWD,Sport utility vehicle: Small,2000.0,G,11.5,8.3,10.1,0
2021,Ford,Edge AWD,Sport utility vehicle: Small,2700.0,G,12.6,9.3,11.1,0
2021,Ford,Escape,Sport utility vehicle: Small,1500.0,G,8.5,6.8,7.8,0
2021,Ford,Escape AWD,Sport utility vehicle: Small,1500.0,G,9.0,7.6,8.4,0
2021,Ford,Escape AWD,Sport utility vehicle: Small,2000.0,G,10.4,7.5,9.1,0
2021,Ford,Escape Hybrid,Sport utility vehicle: Small,2500.0,G,5.4,6.3,5.8,0
2021,Ford,Escape Hybrid AWD,Sport utility vehicle: Small,2500.0,G,5.5,6.4,5.9,0
2021,Ford,Expedition 4X4,Sport utility vehicle: Standard,3500.0,G,14.1,10.7,12.6,0
2021,Ford,Expedition MAX 4X4,Sport utility vehicle: Standard,3500.0,G,14.7,11.2,13.1,0
2021,Ford,Explorer AWD,Sport utility vehicle: Standard,2300.0,G,11.7,8.6,10.3,0
2021,Ford,Explorer AWD,Sport utility vehicle: Standard,2300.0,G,11.7,8.6,10.3,0
2021,Ford,Explorer AWD,Sport utility vehicle: Standard,3000.0,G,13.4,9.8,11.8,0
2021,Ford,Explorer Timberline AWD,Sport utility vehicle: Standard,2300.0,G,12.2,10.4,11.4,0
2021,Ford,Explorer Hybrid AWD,Sport utility vehicle: Standard,3300.0,G,10.1,9.0,9.6,0
2021,Ford,F-150,Pickup truck: Standard,2700.0,G,12.0,9.3,10.8,0
2021,Ford,F-150 FFV,Pickup truck: Standard,3300.0,G,12.0,9.8,11.0,0
2021,Ford,F-150 FFV,Pickup truck: Standard,3300.0,ET,16.6,12.6,14.8,0
2021,Ford,F-150,Pickup truck: Standard,3500.0,G,13.1,10.0,11.7,0
2021,Ford,F-150 FFV,Pickup truck: Standard,5000.0,G,14.0,10.0,12.2,0
2021,Ford,F-150 FFV,Pickup truck: Standard,5000.0,ET,20.9,13.6,17.6,0
2021,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5000.0,G,14.5,10.3,12.6,0
2021,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5000.0,ET,19.8,13.7,17.1,0
2021,Ford,F-150 4X4,Pickup truck: Standard,2700.0,G,12.8,10.0,11.5,0
2021,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,2700.0,G,13.5,10.0,11.9,0
2021,Ford,F-150 4X4,Pickup truck: Standard,3000.0,D,11.9,9.1,10.7,45000
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,3300.0,G,12.5,10.7,11.7,0
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,3300.0,ET,17.2,13.1,15.4,0
2021,Ford,F-150 4X4,Pickup truck: Standard,3500.0,G,13.5,10.2,12.0,0
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,5000.0,G,14.8,10.9,13.1,0
2021,Ford,F-150 FFV 4X4,Pickup truck: Standard,5000.0,ET,21.5,14.5,18.3,0
2021,Ford,F-150 FFV 4X4 (Without Stop-Start),Pickup truck: Standard,5000.0,G,15.4,11.0,13.4,0
2021,Ford,F-150 FFV 4X4 (Without Stop-Start),Pickup truck: Standard,5000.0,ET,21.0,14.7,18.1,0
2021,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3500.0,G,15.8,13.2,14.6,0
2021,Ford,F-150 Raptor 4X4 (Without Stop-Start),Pickup truck: Standard,3500.0,G,16.8,13.2,15.2,0
2021,Ford,F-150 Raptor 37 4X4,Pickup truck: Standard,3500.0,G,16.0,14.4,15.3,0
2021,Ford,F-150 Raptor 37 4X4 (Without Stop-Start),Pickup truck: Standard,3500.0,G,16.6,14.8,15.8,0
2021,Ford,F-150 Tremor 4X4,Pickup truck: Standard,3500.0,G,14.3,11.8,13.2,0
2021,Ford,F-150 Tremor 4X4 (Without Stop-Start),Pickup truck: Standard,3500.0,G,14.7,11.7,13.3,0
